rayyan_key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-153486499,"Managing multi-lateral, intergovernmental projects and programmes: The case ofthe UNEP/GEF South China Sea project",2013,,,Ocean and Coastal Management,,85,,141-152,"Pernetta, J.C. and Jiang, Y.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889583418&doi=10.1016%2fj.ocecoaman.2012.10.012&partnerID=40&md5=e4a2b302d2a007a2a0e4dcea2a2bd018,,,,,"<p>Export Date: 27 January 2025; Cited By: 8</p> | RAYYAN-INCLUSION: {""Alec""=>""Excluded""}",10.1016/j.ocecoaman.2012.10.012,Adaptive Management;biodiversity;coastal zone management;Conservation;decision making;Decision making;Electric power system interconnection;environmental degradation;Fisheries;Fisheries management;fishery management;Gulf of Thailand;implementation process;Information management;intergovernmental relations;International cooperation;Land-based pollution;Management frameworks;Management structure;Pacific Ocean;participatory approach;Pollution control;Project implementation;Scientific knowledge;South China Sea;state role;Technical committees;United Nations Environment Program,,
rayyan-153486500,Improving knowledge exchange among scientists and decision-makers to facilitate the adaptive governance of marine resources: A review of knowledge and research needs,2015,,,Ocean and Coastal Management,,112,,25-35,"Cvitanovic, C. and Hobday, A.J. and van Kerkhoff, L. and Wilson, S.K. and Dobbs, K. and Marshall, N.A.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928892071&doi=10.1016%2fj.ocecoaman.2015.05.002&partnerID=40&md5=4a68dab311e206e977bece2fab00f7ed,,,,,"<p>Export Date: 27 January 2025; Cited By: 373</p> | RAYYAN-INCLUSION: {""Isobel""=>""Excluded""}",10.1016/j.ocecoaman.2015.05.002,decision making;Decision making;Decision-making;Ecosystems;Enabling environment;fishery management;innovation;Institutional barriers;Institutional innovation;Knowledge exchange;Knowledge management;Knowledge transfer;literature review;Marine biology;Natural resources;Natural resources management;Oceanography;Research needs;Societies and institutions;sustainable development;Sustainable development,,
rayyan-153486507,Identifying useful climate change information needs of Great Lakes fishery managers,2014,,,Journal of Great Lakes Research,,40,3,590-598,"Mulvaney, K.K. and Foley, C.J. and Höök, T.O. and McNie, E.C. and Prokopy, L.S.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907700737&doi=10.1016%2fj.jglr.2014.06.002&partnerID=40&md5=737fc6fb7eb0a7ebc7c360f4665a8510,,,,,"<p>Export Date: 27 January 2025; Cited By: 7</p> | RAYYAN-INCLUSION: {""Iris""=>""Included""}",10.1016/j.jglr.2014.06.002,climate change;Climate change;Commercial and recreational fishery management;Data needs;decision making;Decision making;Fisheries;fishery management;Great Lakes [North America];information management;Information use;Lakes;Laurentian Great Lakes;Management concerns;Managers;Physical conditions;Presenting informations;Recreational fisheries;Social science;Social sciences;spatiotemporal analysis;stakeholder;symbiont;Temporal and spatial scale;Trophic interactions,,
rayyan-153486508,Science-policy interactions in MPA site selection in the Dutch part of the North Sea,2011,,,Environmental Management,,47,4,656-670,"Van Haastrecht, E.K. and Toonen, H.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955586174&doi=10.1007%2fs00267-010-9546-7&partnerID=40&md5=5217cbe4e74567444dac418a171750e5,,,,,"<p>Export Date: 27 January 2025; Cited By: 13</p> | RAYYAN-INCLUSION: {""Tabitha""=>""Included""}",10.1007/s00267-010-9546-7,"Animals;Atlantic Ocean;biodiversity;Biodiversity;Conservation of Natural Resources;decision making;Decision making;Decision Making, Organizational;Ecology;ecosystem;environmental planning;Environmental Policy;environmental protection;Environmental protection;environmental sustainability;Expert judgment;Fisheries;history;Humans;information;Information;integrated approach;Integrated marine management;Malaysia;Marine Biology;marine ecosystem;marine environment;Marine management;marine policy;marine protected areas;Marine protected areas;Netherlands;North Sea;Policy Making;politics;Politics;protected area;review;Science-policy interface;seashore;Site selection;socioeconomics;sustainable development;uncertainty",,
rayyan-153486511,Planning practical evidence-based decision making in conservation within time constraints: the Strategic Evidence Assessment Framework,2021,,,Journal for Nature Conservation,,60,,,"Sutherland, W.J. and Downey, H. and Frick, W.F. and Tinsley-Marshall, P. and McPherson, T.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100815247&doi=10.1016%2fj.jnc.2021.125975&partnerID=40&md5=e197195a3a97f340709ec86b3c08e284,,,,,"<p>Export Date: 27 January 2025; Cited By: 12</p> | RAYYAN-INCLUSION: {""Sarah""=>""Excluded""}",10.1016/j.jnc.2021.125975,conservation management;conservation planning;decision making;Decision-making;environmental planning;Evidence;planning process;resource allocation;Resource allocation;strategic approach;strategic environmental assessment;Strategy;Triage,,
rayyan-153486519,Bridging the Science-Policy Interface: Adaptive Solutions in the Anthropocene,2017,,,Conservation for the Anthropocene Ocean: Interdisciplinary Science in Support of Nature and People,,,,Mar-22,"Sullivan, J.M. and Cerny-Chipman, E.B. and Rosenberg, A.A. and Lubchenco, J.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032709405&doi=10.1016%2fB978-0-12-805375-1.00001-5&partnerID=40&md5=b87058969a08115b846453c3672a5068,,,,,"<p>Export Date: 27 January 2025; Cited By: 11</p> | RAYYAN-INCLUSION: {""Sarah""=>""Excluded""}",,California Marine Life Protection Act;Ecosystem-based management;Independent science;Marine reserves;Marine spatial planning;National ocean policy;Ocean acidification;Policymaking;Science communication;Secure-access fisheries,,
rayyan-153486528,Fishing for influence: Fisheries science and evidence in water resources development in the Mekong basin,2009,,,Water Alternatives,,2,2,167-182,"Friend, R.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-67651091615&partnerID=40&md5=57bb579acedc6b9c8636dd14e645c564,,,,,"<p>Export Date: 27 January 2025; Cited By: 20</p> | RAYYAN-INCLUSION: {""Carlos""=>""Excluded""}",,Fisheries;Hydropower;Mekong;Policy analysis;Science,,
rayyan-153486533,Sustainability and present-day approaches to fisheries management - are the two concepts irreconcilable?,2008,,,African Journal of Marine Science,,30,1,01-Oct,"Pilling, G.M. and Payne, A.I.L.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-47549108652&doi=10.2989%2fAJMS.2008.30.1.1.446&partnerID=40&md5=67db65fd6ce623f08fc3a5b782fc21c7,,,,,"<p>Export Date: 27 January 2025; Cited By: 5</p> | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Carlos""=>""Excluded"", ""Elina""=>""Included""}",10.2989/AJMS.2008.30.1.1.446,Anoplopoma fimbria;Anoplopomatidae;decision making;Decision making;Ecosystems;exploitation;Fisheries;Fisheries management;fishery management;Gadus morhua;harvesting;human activity;Jasus lalandii;perciform;Precautionary approach;precautionary principle;stakeholder;sustainability;Sustainability,,
rayyan-153486534,Effective engagement of conservation scientists with decision-makers,2020,,,"Conservation Research, Policy and Practice",,,,162-182,"Rose, D.C. and Evans, M.C. and Jarvis, R.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113854260&doi=10.1017%2f9781108638210.010&partnerID=40&md5=547b1cdae571d05c184e20175cd79ed0,,,,,"<p>Export Date: 27 January 2025; Cited By: 7</p> | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",,adaptive management;conservation;decision-making;evidence;management planning;monitoring;practitioners,,
rayyan-153486536,"Conservation priorities: Identifying need, taking action and evaluating success",2013,,,Key Topics in Conservation Biology 2,,,,Jan-22,"Pullin, A.S. and Sutherland, W. and Gardner, T. and Kapos, V. and Fa, J.E.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886097671&doi=10.1002%2f9781118520178.ch1&partnerID=40&md5=1177655642ce8188f1a848224405a557,,,,,"<p>Export Date: 27 January 2025; Cited By: 59</p> | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",,Biodiversity;Conservation priorities;Decision-making frameworks;Ecosystem,,
rayyan-153486538,Use and misuse of CITES as a management tool for commercially-exploited aquatic species,2015,,,Marine Policy,,59,,16-31,"Cochrane, K.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930221784&doi=10.1016%2fj.marpol.2015.04.015&partnerID=40&md5=79614587f86c8700de9f2aa287c0e1e1,,,,,"<p>Export Date: 27 January 2025; Cited By: 12</p> | RAYYAN-INCLUSION: {""Alice""=>""Included""}",10.1016/j.marpol.2015.04.015,Animalia;aquatic organism;CITES;Commercially-exploited aquatic species;Endangered;endangered species;Fisheries;fishery management;Food and Agricultural Organization;Food and Agriculture Organization (FAO);international agreement;Listing criteria,,
rayyan-153486546,The use of evidence in decision-making by practitioners,2020,,,"Conservation Research, Policy and Practice",,,,145-161,"Ausden, M. and Walsh, J.C.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100783411&doi=10.1017%2f9781108638210.009&partnerID=40&md5=e26d352979cad6c37875d388b208561b,,,,,"<p>Export Date: 27 January 2025; Cited By: 6</p> | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Aidan""=>""Excluded""}",,adaptive management;conservation;decision-making;evidence;management planning;monitoring;practitioners,,
rayyan-153486556,"Mental models, communication, and engagement in marine projects",2017,,,ICES Journal of Marine Science,,74,,2034-2039,"Boschetti, F. and Andreotta, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030678346&doi=10.1093%2ficesjms%2ffsw240&partnerID=40&md5=9f79dc94dc4b69cd5325b36dc8b517bb,,,,,"<p>Export Date: 27 January 2025; Cited By: 2</p> | RAYYAN-INCLUSION: {""Sarah""=>""Excluded""}",10.1093/icesjms/fsw240,communication;decision making;knowledge;marine environment;participatory approach;perception;planning process;project management;public attitude;stakeholder;theoretical study,,
rayyan-153486557,Bridge over troubled waters: A synthesis session to connect scientific and decision making sectors,2016,,,Marine Policy,,70,,30-39,"Goldsmith, K. and Granek, E. and Lubitow, A. and Papenfus, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964345828&doi=10.1016%2fj.marpol.2016.04.015&partnerID=40&md5=3127ea3ea18d1fe15c1fc398dd3362c3,,,,,"<p>Export Date: 27 January 2025; Cited By: 4</p> | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Carlos""=>""Included""}",10.1016/j.marpol.2016.04.015,bridge;Coastal management;coastal zone management;decision making;Evidence-based decisions;Research based policy;stakeholder;Stakeholder engagement;Synthesis session;Workshop,,
rayyan-153486558,Utility of primary scientific literature to environmental managers: An international case study on coral-dominated marine protected areas,2014,,,Ocean and Coastal Management,,102,,72-78,"Cvitanovic, C. and Fulton, C.J. and Wilson, S.K. and van Kerkhoff, L. and Cripps, I.L. and Muthiga, N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907476245&doi=10.1016%2fj.ocecoaman.2014.09.003&partnerID=40&md5=c61c50f93b07458944b7858ddaeaa673,,,,,"<p>Export Date: 27 January 2025; Cited By: 90</p> | RAYYAN-INCLUSION: {""Alice""=>""Included""}",10.1016/j.ocecoaman.2014.09.003,Anthozoa;Australia;Belize [Central America];coral;decision making;environmental management;Environmental managers;Kenya;knowledge;limiting factor;literature review;Marine protected area;marine resource;protected area;public access;Scientific literature,,
rayyan-153486568,Bridging the divide between scientists and decision-makers: How behavioural ecologists can increase the conservation impact of their research?,2019,,,Philosophical Transactions of the Royal Society B: Biological Sciences,,374,1781,,"Durant, S.M. and Groom, R. and Kuloba, B. and Samna, A. and Muzuma, U. and Gadimang, P. and Mandisodza-Chikerema, R. and Ipavec, A. and Mitchell, N. and Ikanda, D. and Msuha, M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070749433&doi=10.1098%2frstb.2019.0011&partnerID=40&md5=5064d990186dc203e98adb19ce4d8135,,,,,"<p>Export Date: 27 January 2025; Cited By: 16</p> | RAYYAN-INCLUSION: {""Sarah""=>""Included""}",10.1098/rstb.2019.0011,Acinonyx jubatus;Africa;article;awareness;Biodiversity conservation;cheetah;conservation biology;Conservation management;Conservation policy;decision making;Decision-making;dog;ecologist;ecology;environmental management;Environmental management;human;Lycaon pictus;manager;nonhuman;Protected area management;publication,,
rayyan-153486571,A new perspective on the work of boundary organisations: Bridging knowledge between marine conservation actors in Pacific Small Island Developing States,2024,,,Environmental Science and Policy,,162,,,"Latour, M. and van Laerhoven, F.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85204492155&doi=10.1016%2fj.envsci.2024.103903&partnerID=40&md5=d44ae2f837bb9bb81877a47b0c00ac56,,,,,"<p>Export Date: 27 January 2025; Cited By: 1</p> | RAYYAN-INCLUSION: {""Elina""=>""Included""}",10.1016/j.envsci.2024.103903,Article;Boundary organisation;capacity building;conservation management;decision making;environmental protection;facilitation;human;interview;knowledge;Knowledge exchange;Marine conservation;marine environment;nature conservation;organization;Pacific islands;participation;research method;Research uptake;Science-policy-community interface;Small Island Developing States;trust,,
rayyan-153486584,Empowering NGOs? Long-term effects of ecological and institutional change on regional fisheries management organizations,2020,,,Global Environmental Change,,65,,,"Dellmuth, L.M. and Petersson, M.T. and Dunn, D.C. and Boustany, A. and Halpin, P.N.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096168083&doi=10.1016%2fj.gloenvcha.2020.102197&partnerID=40&md5=752156a3667d6b15710b5581c94d9928,,,,,"<p>Export Date: 27 January 2025; Cited By: 8</p> | RAYYAN-INCLUSION: {""Sarah""=>""Excluded""}",10.1016/j.gloenvcha.2020.102197,Environmental non-governmental organizations (ENGOs);Fisheries Governance;fishery management;fishing industry;Institutional change;institutional framework;Matthiola;migratory species;Non-state actors;nongovernmental organization;Participation;Regional fisheries management organizations (RFMOs);stock assessment,,
rayyan-153486587,Navigating spaces between conservation research and practice: Are we making progress?,2020,,,Ecological Solutions and Evidence,,1,2,,"Jarvis, R.M. and Borrelle, S.B. and Forsdick, N.J. and Pérez-Hämmerle, K.-V. and Dubois, N.S. and Griffin, S.R. and Recalde-Salas, A. and Buschke, F. and Rose, D.C. and Archibald, C.L. and Gallo, J.A. and Mair, L. and Kadykalo, A.N. and Shanahan, D. and Prohaska, B.K.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108075524&doi=10.1002%2f2688-8319.12028&partnerID=40&md5=986088797766396411ed807554ceb5bd,,,,,"<p>Export Date: 27 January 2025; Cited By: 38</p> | RAYYAN-INCLUSION: {""Elina""=>""Included""}",10.1002/2688-8319.12028,actionable knowledge;conservation mismatch;conservation research and practice;environmental impact;evidence-informed policy and practice;knowing–doing gap;research–implementation gap;transdisciplinary research,,
rayyan-153486591,California dreaming: Challenges posed by transposing science-based marine protected area planning processes in different political contexts,2017,,,Environmental Science and Policy,,75,,38-46,"De Santo, E.M.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019976500&doi=10.1016%2fj.envsci.2017.05.012&partnerID=40&md5=d16f91049232e8ab98c4c67390812f69,,,,,"<p>Export Date: 27 January 2025; Cited By: 10</p> | RAYYAN-INCLUSION: {""Alice""=>""Included""}",10.1016/j.envsci.2017.05.012,Article;decision making;environmental planning;environmental policy;environmental protection;evidence based practice;Evidence-based policy;human;Marine and Coastal Access Act;Marine Conservation Zones;marine environment;Marine Life Protection Act;Marine protected areas;politics;prediction;priority journal;science;Science-policy interface;United Kingdom,,
